DrugID	DrugName	SMILES
SmallMolecule_663	Lascufloxacin	COc1c2c(cc(c1N3C[C@@H]([C@@H](C3)F)CNC4CC4)F)c(=O)c(cn2CCF)C(=O)O
SmallMolecule_664	Lasmiditan	CN1CCC(CC1)C(=O)c2cccc(n2)NC(=O)c3c(cc(cc3F)F)F.CN1CCC(CC1)C(=O)c2cccc(n2)NC(=O)c3c(cc(cc3F)F)F.C(CC(=O)O)C(=O)O
SmallMolecule_665	Latanoprost	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCc2ccccc2)O)O)O
SmallMolecule_666	Latanoprostene	c1ccc(cc1)CC[C@@H](CC[C@H]2[C@@H](C[C@@H]([C@@H]2C/C=C\CCCC(=O)OCCCCO[N+](=O)[O-])O)O)O
SmallMolecule_667	Lazertinib	CN(C)Cc1cn(nc1c2ccccc2)c3ccnc(n3)Nc4cc(c(cc4OC)N5CCOCC5)NC(=O)C=C
SmallMolecule_668	Lefamulin	C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CS[C@@H]4CC[C@H](C[C@H]4O)N)C.CC(=O)O
SmallMolecule_669	Leflunomide	Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F
SmallMolecule_670	Lemborexant	Cc1c(cnc(n1)C)OC[C@]2(C[C@H]2C(=O)Nc3ccc(cn3)F)c4cccc(c4)F
SmallMolecule_671	Lenalidomide	c1cc2c(c(c1)N)CN(C2=O)C3CCC(=O)NC3=O
SmallMolecule_672	Lenvatinib	COc1cc2c(cc1C(=O)N)c(ccn2)Oc3ccc(c(c3)Cl)NC(=O)NC4CC4.CS(=O)(=O)O
SmallMolecule_673	Lercanidipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c3ccccc3)c4cccc(c4)[N+](=O)[O-])C(=O)OC
SmallMolecule_674	Lesinurad	c1ccc2c(c1)c(ccc2n3c(nnc3Br)SCC(=O)O)C4CC4
SmallMolecule_675	Letermovir	COc1cccc(c1)N2CCN(CC2)C3=Nc4c(cccc4F)[C@@H](N3c5cc(ccc5OC)C(F)(F)F)CC(=O)O
SmallMolecule_676	Letrozole	c1cc(ccc1C#N)C(c2ccc(cc2)C#N)n3cncn3
SmallMolecule_677	Levalbuterol	CC(C)(C)NC[C@@H](c1ccc(c(c1)CO)O)O
SmallMolecule_678	Levamisole	c1ccc(cc1)[C@H]2CN3CCSC3=N2
SmallMolecule_679	Levamlodipine	CCOC(=O)C1=C(NC(=C([C@@H]1c2ccccc2Cl)C(=O)OC)C)COCCN
SmallMolecule_680	Levetiracetam	CC[C@@H](C(=O)N)N1CCCC1=O
SmallMolecule_681	Levobupivacaine	CCCCN1CCCC[C@H]1C(=O)Nc2c(cccc2C)C
SmallMolecule_682	Levocabastine	C[C@H]1[C@@](CCN(C1)[C@H]2CC[C@@](CC2)(c3ccc(cc3)F)C#N)(C(=O)O)c4ccccc4.Cl
SmallMolecule_683	Levocarnitine	C[N+](C)(C)C[C@@H](CC(=O)[O-])O
SmallMolecule_684	Levocetirizine	c1ccc(cc1)[C@H](c2ccc(cc2)Cl)N3CCN(CC3)CCOCC(=O)O
SmallMolecule_685	Levodopa	c1cc(c(cc1C[C@@H](C(=O)O)N)O)O
SmallMolecule_686	Levofloxacin	C[C@H]1COc2c3n1cc(c(=O)c3cc(c2N4CCN(CC4)C)F)C(=O)O
SmallMolecule_687	Levoketoconazole	CC(=O)N1CCN(CC1)c2ccc(cc2)OC[C@@H]3CO[C@@](O3)(Cn4ccnc4)c5ccc(cc5Cl)Cl
SmallMolecule_688	Levomilnacipran	CCN(CC)C(=O)[C@]1(C[C@H]1CN)c2ccccc2
SmallMolecule_689	Levonadifloxacin	C[C@H]1CCc2c3n1cc(c(=O)c3cc(c2N4CCC(CC4)O)F)C(=O)O.C(C[C@@H](C(=O)O)N)CNC(=N)N
SmallMolecule_690	Levonorgesterol	CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
SmallMolecule_691	Levornidazole	Cc1ncc(n1C[C@@H](CCl)O)[N+](=O)[O-]
SmallMolecule_692	Levosimendan	C[C@@H]1CC(=O)NN=C1c2ccc(cc2)NN=C(C#N)C#N
SmallMolecule_693	Levothyroxine	c1c(cc(c(c1I)Oc2cc(c(c(c2)I)O)I)I)C[C@@H](C(=O)[O-])N.[Na+]
SmallMolecule_694	Lidocaine	CCN(CC)CC(=O)Nc1c(cccc1C)C
SmallMolecule_695	Lifitegrast	CS(=O)(=O)c1cccc(c1)C[C@@H](C(=O)O)NC(=O)c2c(cc3c(c2Cl)CCN(C3)C(=O)c4ccc5ccoc5c4)Cl
SmallMolecule_696	Ligustrazine	Cc1c(nc(c(n1)C)C)C.Cl
SmallMolecule_697	Limaprost	CCCC[C@H](C)C[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCC/C=C/C(=O)O)O)O
SmallMolecule_698	Linagliptin	CC#CCn1c2c(nc1N3CCC[C@H](C3)N)n(c(=O)n(c2=O)Cc4nc(c5ccccc5n4)C)C
SmallMolecule_699	Linezolid	CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(c2)F)N3CCOCC3
SmallMolecule_700	Liranaftate	CN(c1cccc(n1)OC)C(=S)Oc2ccc3c(c2)CCCC3
SmallMolecule_701	Lisdexamfetamine	C[C@@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)N
SmallMolecule_702	Lisinopril	c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)O
SmallMolecule_703	Lithium	[LiH].C(CC(=O)O)C(=O)O
SmallMolecule_704	Lobaplatin	C[C@H]1C(=O)O[Pt]O1.C1C[C@H]([C@@H]1CN)CN
SmallMolecule_705	Lobeglitazone	CN(CCOc1ccc(cc1)CC2C(=O)NC(=O)S2)c3cc(ncn3)Oc4ccc(cc4)OC
SmallMolecule_706	Lodenafil	CCCc1c2c(c(nc(n2)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)CCOC(=O)OCCN5CCN(CC5)S(=O)(=O)c6ccc(c(c6)c7nc8c(nn(c8c(n7)O)C)CCC)OCC)O)n(n1)C
SmallMolecule_707	Lofexidine	CC(C1=NCCN1)Oc2c(cccc2Cl)Cl
SmallMolecule_708	Lomefloxacin	CCn1cc(c(=O)c2c1c(c(c(c2)F)N3CCNC(C3)C)F)C(=O)O
SmallMolecule_709	Lomerizine	COc1ccc(c(c1OC)OC)CN2CCN(CC2)C(c3ccc(cc3)F)c4ccc(cc4)F
SmallMolecule_710	Lomitapide	c1ccc(c(c1)c2ccc(cc2)C(F)(F)F)C(=O)NC3CCN(CC3)CCCCC4(c5ccccc5-c6c4cccc6)C(=O)NCC(F)(F)F
SmallMolecule_711	Lonafarnib	c1c(cc(c2c1CCc3cc(cnc3[C@@H]2C4CCN(CC4)C(=O)CC5CCN(CC5)C(=O)N)Br)Br)Cl
SmallMolecule_712	Lonidamine	c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)O
SmallMolecule_713	Loperamide	CN(C(=O)C(c1ccccc1)(c2ccccc2)CC[N@+]3(CC[C@](CC3)(O)c4ccc(cc4)Cl)[O-])C
SmallMolecule_714	Loratadine	CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2nccc4)Cl)CC1
SmallMolecule_715	Lorazepam	c1ccc(c(c1)C2=NC(C(=O)Nc3c2cc(cc3)Cl)O)Cl
SmallMolecule_716	Lorlatinib	C[C@@H]1c2cc(ccc2C(=O)N(Cc3c(c(n(n3)C)C#N)-c4cc(c(nc4)N)O1)C)F
SmallMolecule_717	Lornithine	C(C[C@@H](C(=O)O)N)CN.C([C@@H](C(=O)O)N)C(=O)O
SmallMolecule_718	Lornoxicam	CN1C(=C(c2c(cc(s2)Cl)S1(=O)=O)O)C(=O)Nc3ccccn3
SmallMolecule_719	Losartan	CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)CO)Cl
SmallMolecule_720	Loteprednol	CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl
SmallMolecule_721	Lovastatin	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
SmallMolecule_722	Loxapine	CN1CCN(CC1)C2=Nc3ccccc3Oc4c2cc(cc4)Cl
SmallMolecule_723	Loxoprofen	CC(c1ccc(cc1)CC2CCCC2=O)C(=O)O
SmallMolecule_724	Lubiprostone	CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@@H]2CCCCCCC(=O)O)O)(F)F
SmallMolecule_725	Luliconazole	c1cc(c(cc1Cl)Cl)[C@@H]2CS/C(=C(/C#N)\n3ccnc3)/S2
SmallMolecule_726	Lumateperone	Cc1ccc(cc1)S(=O)(=O)O.CN1CCN2c3c1cccc3[C@H]4[C@@H]2CCN(C4)CCCC(=O)c5ccc(cc5)F
SmallMolecule_727	Lumiracoxib	Cc1ccc(c(c1)CC(=O)O)Nc2c(cccc2Cl)F
SmallMolecule_728	Lurasidone	c1ccc2c(c1)c(ns2)N3CCN(CC3)C[C@@H]4CCCC[C@H]4CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O
SmallMolecule_729	Lurbinectedin	Cc1cc2c(c(c1OC)O)[C@@H]3[C@@H]4[C@H]5c6c(c7c(c(c6OC(=O)C)C)OCO7)[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)c9c(c1cc(ccc1[nH]9)OC)CCN8
SmallMolecule_730	Luseogliflozin	CCOc1ccc(cc1)Cc2cc(c(cc2C)OC)[C@H]3[C@@H]([C@H]([C@@H]([C@H](S3)CO)O)O)O.O
SmallMolecule_731	Lusutrombopag	CCCCCCO[C@@H](C)c1cccc(c1OC)c2csc(n2)NC(=O)c3cc(c(c(c3)Cl)/C=C(\C)/C(=O)O)Cl
SmallMolecule_732	Macimorelin	CC(C)(C(=O)N[C@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)NC=O)N
SmallMolecule_733	Macitentan	CCCNS(=O)(=O)Nc1c(c(ncn1)OCCOc2ncc(cn2)Br)c3ccc(cc3)Br
SmallMolecule_734	Mafenide	c1cc(ccc1CN)S(=O)(=O)N
SmallMolecule_735	Magnesium	C[C@]12CC[C@](C[C@@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@H]7[C@H]([C@@H]([C@H](O6)C(=O)O[Mg]OC(=O)[C@@H]8[C@H]([C@@H]([C@H]([C@H](O7)O8)O)O)O)O)O)C)(C)C(=O)O.O.O.O.O
SmallMolecule_736	Manidipine	CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(c3ccccc3)c4ccccc4)c5cccc(c5)[N+](=O)[O-])C(=O)OC
SmallMolecule_737	Maralixibat	CCCCC1([C@@H]([C@@H](c2c(ccc(c2)N(C)C)S(=O)(=O)C1)c3ccc(cc3)OCc4ccc(cc4)C[N@@+]56CCN(CC5)CC6)O)CCCC.[Cl-]
SmallMolecule_738	Maraviroc	Cc1nnc(n1[C@@H]2C[C@H]3CC[C@@H](C2)N3CC[C@@H](c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C
SmallMolecule_739	Maribavir	CC(C)Nc1nc2cc(c(cc2n1[C@@H]3[C@H]([C@H]([C@@H](O3)CO)O)O)Cl)Cl
SmallMolecule_740	Maxacalcitol	C[C@@H]([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)OCCC(C)(C)O
SmallMolecule_741	Maxmarvil	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C.C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN
SmallMolecule_742	Mdknitisinone	c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])C(=O)C2C(=O)CCCC2=O
SmallMolecule_743	Mebendazole	COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccccc3
SmallMolecule_744	Mebiphon	C(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+]
SmallMolecule_745	Mecamylamine	CC1([C@@H]2CC[C@@H](C2)C1(C)NC)C.Cl
SmallMolecule_746	Mechlorethamine	CN(CCCl)CCCl.Cl
SmallMolecule_747	Mecobalamin	Cc1cc2c(cc1C)n(cn2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\N5[Co+]C)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O
SmallMolecule_748	Medroxyprogesterone	C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C
SmallMolecule_749	Megestrol	CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
SmallMolecule_750	Melatonin	CC(=O)NCCc1c[nH]c2c1cc(cc2)OC
SmallMolecule_751	Melevodopa	COC(=O)[C@H](Cc1ccc(c(c1)O)O)N
SmallMolecule_752	Meloxicam	Cc1cnc(s1)NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O
SmallMolecule_753	Melphalan	c1cc(ccc1C[C@@H](C(=O)O)N)N(CCCl)CCCl.Cl
SmallMolecule_754	Memantine	C[C@@]12C[C@H]3C[C@@](C1)(C[C@](C3)(C2)N)C.Cl
SmallMolecule_755	Menatetrenone	CC1=C(C(=O)c2ccccc2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
SmallMolecule_756	Mercaptamine	C(CS)N
SmallMolecule_757	Mercaptopurine	c1[nH]c2c(n1)c(ncn2)S.O
SmallMolecule_758	Meropenem	C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O
SmallMolecule_759	Mesalazine	c1cc(c(cc1N)C(=O)O)O
SmallMolecule_760	Mesna	C(CS(=O)(=O)[O-])S.[Na+]
SmallMolecule_761	Metamizole	Cc1c(c(=O)n(n1C)c2ccccc2)N(C)CS(=O)(=O)[O-].[Na+]
SmallMolecule_762	Metaxalone	Cc1cc(cc(c1)OCC2CNC(=O)O2)C
SmallMolecule_763	Metergoline	Cn1cc2c3c1cccc3[C@H]4C[C@H](CN([C@@H]4C2)C)CNC(=O)OCc5ccccc5
SmallMolecule_764	Metformin	CC(=O)O.CN(C)C(=N)NC(=N)N
SmallMolecule_765	Methadone	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2
SmallMolecule_766	Methotrexate	CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
SmallMolecule_767	Methyl	COC(=O)CCC(=O)CN.Cl
SmallMolecule_768	Methylnaltrexone	C[N@@+]1(CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O)CC6CC6.[Br-]
SmallMolecule_769	Methylphenidate	COC(=O)C(c1ccccc1)C2CCCCN2
SmallMolecule_770	Methylprednisolone	CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C
SmallMolecule_771	Methylthioninium	CN(C)c1ccc2c(c1)[s+]c3cc(ccc3n2)N(C)C.[Cl-]
SmallMolecule_772	Metirosine	C[C@](Cc1ccc(cc1)O)(C(=O)O)N
SmallMolecule_773	Metoclopramide	CCN(CC)CCNC(=O)c1cc(c(cc1OC)N)Cl
SmallMolecule_774	Metoprolol	CC(C)NCC(COc1ccc(cc1)CCOC)O.CC(C)NCC(COc1ccc(cc1)CCOC)O.C(CC(=O)O)C(=O)O
SmallMolecule_775	Metrifonate	COP(=O)(C(C(Cl)(Cl)Cl)O)OC
SmallMolecule_776	Metyrapone	CC(C)(c1cccnc1)C(=O)c2cccnc2
SmallMolecule_777	Mexiletine	Cc1cccc(c1OCC(C)N)C.Cl
SmallMolecule_778	Miconazole	c1cc(c(cc1Cl)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl
SmallMolecule_779	Midazolam	Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl
SmallMolecule_780	Midodrine	COc1ccc(c(c1)C(CNC(=O)CN)O)OC
SmallMolecule_781	Midostaurin	C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)N(C)C(=O)c9ccccc9)OC
SmallMolecule_782	Mifamurtide	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@H](C(=O)N)NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@@H]([C@H](OC([C@@H]1NC(=O)C)O)CO)O)OC(=O)CCCCCCCCCCCCCCC
SmallMolecule_783	Mifepristone	CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O
SmallMolecule_784	Mifepristonemisoprostol	CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O.CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O
SmallMolecule_785	Migalastat	C1[C@@H]([C@H]([C@H]([C@H](N1)CO)O)O)O
SmallMolecule_786	Miglitol	C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O
SmallMolecule_787	Miglustat	CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
SmallMolecule_788	Milnacipran	CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)c2ccccc2
SmallMolecule_789	Milrinone	Cc1c(cc(c(=O)[nH]1)C#N)c2ccncc2
SmallMolecule_790	Miltefosine	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
SmallMolecule_791	Minaprine	Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3
SmallMolecule_792	Minocycline	CN(C)c1ccc(c2c1C[C@H]3C[C@H]4[C@@H](C(=C(C(=O)[C@]4(C(=C3C2=O)O)O)C(=O)N)O)N(C)C)O
SmallMolecule_793	Minodronic	c1ccn2c(c1)ncc2CC(O)(P(=O)(O)O)P(=O)(O)O
SmallMolecule_794	Mirabegron	c1ccc(cc1)[C@H](CNCCc2ccc(cc2)NC(=O)Cc3csc(n3)N)O
SmallMolecule_795	Miriplatin	CCCCCCCCCCCCCC(=O)O[Pt]OC(=O)CCCCCCCCCCCCC.C1CC[C@H]([C@@H](C1)N)N.O
SmallMolecule_796	Mirodenafil	CCCc1cn(c2c1nc([nH]c2=O)c3cc(ccc3OCCC)S(=O)(=O)N4CCN(CC4)CCO)CC
SmallMolecule_797	Mirogabalin	CCC1=C[C@@H]2[C@H](C1)C[C@@]2(CC(=O)O)CN.c1ccc(cc1)S(=O)(=O)O
SmallMolecule_798	Mirtazapine	CN1CCN2c3c(cccn3)Cc4ccccc4C2C1
SmallMolecule_799	Misoprostol	CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O
SmallMolecule_800	Mitiglinide	c1ccc(cc1)C[C@@H](CC(=O)N2C[C@H]3CCCC[C@H]3C2)C(=O)O
SmallMolecule_801	Mitomycin	CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
SmallMolecule_802	Mitotane	c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)Cl)Cl
SmallMolecule_803	Mitoxantrone	c1cc(c2c(c1NCCNCCO)C(=O)c3c(ccc(c3C2=O)O)O)NCCNCCO
SmallMolecule_804	Mivotilate	Cc1cnc(s1)NC(=O)C(=C2SCS2)C(=O)OC(C)C
SmallMolecule_805	Mizolastine	CN(c1[nH]c(=O)ccn1)C2CCN(CC2)c3nc4ccccc4n3Cc5ccc(cc5)F
SmallMolecule_806	Mizoribine	c1nc(c(n1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N
SmallMolecule_807	Mk4305	Cc1ccc(c(c1)C(=O)N2CCN(CC[C@H]2C)c3nc4cc(ccc4o3)Cl)n5nccn5
SmallMolecule_808	Mobocertinib	CC(C)OC(=O)c1cnc(nc1c2cn(c3c2cccc3)C)Nc4cc(c(cc4OC)N(C)CCN(C)C)NC(=O)C=C
SmallMolecule_809	Moclobemide	c1cc(ccc1C(=O)NCCN2CCOCC2)Cl
SmallMolecule_810	Modafinil	c1ccc(cc1)C(c2ccccc2)S(=O)CC(=O)N
SmallMolecule_811	Moexipril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(c(cc3C[C@H]2C(=O)O)OC)OC
SmallMolecule_812	Mofezolac	COc1ccc(cc1)c2c(onc2c3ccc(cc3)OC)CC(=O)O
SmallMolecule_813	Molidustat	c1cn(nn1)c2c[nH]n(c2=O)c3cc(ncn3)N4CCOCC4
SmallMolecule_814	Molnupiravir	CC(C)C(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2ccc(nc2=O)NO)O)O
SmallMolecule_815	Mometasone	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)Cl)C
SmallMolecule_816	Monoammonium	C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O.N
SmallMolecule_817	Monomethyl	COC(=O)/C=C/C(=O)O
SmallMolecule_818	Monosodium	c1cc2c(c(c1)N)c(=O)[nH][nH]c2=O.[Na+]
SmallMolecule_819	Montelukast	CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4n3)Cl)SCC5(CC5)CC(=O)O)O
SmallMolecule_820	Moracizine	CCOC(=O)Nc1ccc2c(c1)N(c3ccccc3S2)C(=O)CCN4CCOCC4
SmallMolecule_821	Morphine	CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O
SmallMolecule_822	Morponidazole	Cc1ncc(n1CC(CN2CCOCC2)O)[N+](=O)[O-]
SmallMolecule_823	Mosapride	CCOc1cc(c(cc1C(=O)NCC2CN(CCO2)Cc3ccc(cc3)F)Cl)N
SmallMolecule_824	Moxifloxacin	COc1c2c(cc(c1N3C[C@@H]4CCCN[C@@H]4C3)F)c(=O)c(cn2C5CC5)C(=O)O
SmallMolecule_825	Moxonidine	Cc1nc(c(c(n1)Cl)NC2=NCCN2)OC
SmallMolecule_826	Mozavaptan	Cc1ccccc1C(=O)Nc2ccc(cc2)C(=O)N3CCCC(c4c3cccc4)N(C)C
SmallMolecule_827	Mupirocin	C[C@H]([C@H]1[C@@H](O1)C[C@H]2CO[C@H]([C@@H]([C@@H]2O)O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)[C@H](C)O
SmallMolecule_828	Mycophenolate	Cc1c2c(c(c(c1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O)C(=O)OC2
SmallMolecule_829	Nabilone	CCCCCCC(C)(C)c1cc(c2c(c1)OC([C@H]3[C@H]2CC(=O)CC3)(C)C)O
SmallMolecule_830	Nabiximols	CCCCCc1cc(c(c(c1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O.CCCCCc1cc(c2c(c1)OC([C@H]3[C@H]2C=C(CC3)C)(C)C)O
SmallMolecule_831	Nabumetone	CC(=O)CCc1ccc2cc(ccc2c1)OC
SmallMolecule_832	Nadifloxacin	CC1CCc2c3n1cc(c(=O)c3cc(c2N4CCC(CC4)O)F)C(=O)O
SmallMolecule_833	Naftifine	CN(C/C=C/c1ccccc1)Cc2cccc3c2cccc3.Cl
SmallMolecule_834	Naftopidil	COc1ccccc1N2CCN(CC2)CC(COc3cccc4c3cccc4)O
SmallMolecule_835	Naldemedine	CC(C)(c1nc(no1)c2ccccc2)NC(=O)C3=C([C@H]4[C@@]56CCN([C@@H]([C@@]5(C3)O)Cc7c6c(c(cc7)O)O4)CC8CC8)O
SmallMolecule_836	Nalfurafine	CN([C@@H]1CC[C@]2([C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CCN3CC6CC6)O)O)C(=O)/C=C/c7ccoc7
SmallMolecule_837	Nalmefene	C=C1CC[C@]2([C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CCN3CC6CC6)O)O
SmallMolecule_838	Naloxegol	COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@]2([C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CCN3CC=C)O)O
SmallMolecule_839	Naloxone	C=CCN1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O
SmallMolecule_840	Naltrexone	c1cc(c2c3c1C[C@@H]4[C@]5([C@]3(CCN4CC6CC6)[C@@H](O2)C(=O)CC5)O)O
SmallMolecule_841	Naratriptan	CNS(=O)(=O)CCc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)C
SmallMolecule_842	Narlaprevir	CCCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC4(CCCCC4)CS(=O)(=O)C(C)(C)C
SmallMolecule_843	Nateglinide	CC([C@H]1CC[C@@H](CC1)C(=O)N[C@@H](C(=O)O)Cc2ccccc2)C
SmallMolecule_844	Nebivolol	c1cc2c(cc1F)CC[C@@H](O2)[C@H](CNC[C@@H]([C@@H]3CCc4cc(ccc4O3)F)O)O
SmallMolecule_845	Nedaplatin	C1C(=O)O[Pt]O1.N.N
SmallMolecule_846	Nedocromil	CCCc1c2c(cc3c1oc(cc3=O)C(=O)O)c(=O)cc(n2CC)C(=O)O
SmallMolecule_847	Nelarabine	COc1c2c(nc(n1)N)n(cn2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
SmallMolecule_848	Nelfinavir	Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O
SmallMolecule_849	Nemonapride	C[C@@H]1[C@@H](CCN1Cc2ccccc2)NC(=O)c3cc(c(cc3OC)NC)Cl
